[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.728Z - Started listening on: \\.\pipe\nx\C:\Users\tamph\AppData\Local\Temp\bf83c2739ed9ec946485\d.sock
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.741Z - [WATCHER]: Subscribed to changes within: D:\Workspace\angular\chat-app (native)
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.745Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.752Z - Closed a connection. Number of open connections: 0
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.753Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.758Z - [REQUEST]: Client Request for Project Graph Received
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.833Z - Time taken for 'loadSpecifiedNxPlugins' 6.516400000000033ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.860Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\package-json' 1095.054ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.910Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\project-json\build-nodes\project-json' 1143.8874ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.951Z - Time taken for 'loadDefaultNxPlugins' 1172.3215ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.987Z - Time taken for 'build-project-configs' 13.68769999999995ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.999Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:12.995Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:12.996Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:12.996Z - Time taken for 'total execution time for createProjectGraph()' 51.541400000452995ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:15.737Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:18.220Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:56.177Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:56.180Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T08:57:56.611Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.600Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.600Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.600Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.622Z - Time taken for 'hash changed files from watcher' 8.744500000029802ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.690Z - Time taken for 'build-project-configs' 69.38509999960661ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.700Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.701Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.701Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:02.701Z - Time taken for 'total execution time for createProjectGraph()' 6.668600000441074ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:16.750Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:16.754Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:19.055Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:21.689Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.161Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.161Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.161Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.171Z - Time taken for 'hash changed files from watcher' 0.6657000035047531ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.174Z - Time taken for 'build-project-configs' 5.046999998390675ms
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.184Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.185Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.185Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T08:58:23.185Z - Time taken for 'total execution time for createProjectGraph()' 4.796699997037649ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:05.755Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:05.769Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:06.374Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.202Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.203Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.203Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.250Z - Time taken for 'hash changed files from watcher' 14.591399997472763ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.348Z - Time taken for 'build-project-configs' 94.07589999958873ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.384Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.385Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.385Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:02:12.385Z - Time taken for 'total execution time for createProjectGraph()' 32.32420000061393ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:03.209Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:03.211Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:04.583Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.094Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.151Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.618Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.619Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.619Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.641Z - Time taken for 'hash changed files from watcher' 3.4041999988257885ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.665Z - Time taken for 'build-project-configs' 19.32720000296831ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.695Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.697Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.697Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:09.698Z - Time taken for 'total execution time for createProjectGraph()' 17.52820000052452ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:33.618Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:33.619Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:34.097Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:36.949Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:37.014Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:39.137Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.036Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.036Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.scss,chat-app/src/app/shared/components/user-list/user-list.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.037Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.071Z - Time taken for 'hash changed files from watcher' 4.988400001078844ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.081Z - Time taken for 'build-project-configs' 15.578400000929832ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.110Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.112Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.112Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:40.112Z - Time taken for 'total execution time for createProjectGraph()' 20.87099999934435ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:03:45.261Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:16.469Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:16.471Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:17.546Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.883Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.883Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.883Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.896Z - Time taken for 'hash changed files from watcher' 1.235700000077486ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.915Z - Time taken for 'build-project-configs' 16.23300000280142ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.931Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.932Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.933Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:04:22.933Z - Time taken for 'total execution time for createProjectGraph()' 6.809000000357628ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:06.315Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:06.318Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:07.214Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:09.966Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.725Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.725Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.725Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.759Z - Time taken for 'hash changed files from watcher' 3.9700000025331974ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.791Z - Time taken for 'build-project-configs' 23.202800001949072ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.815Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.817Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.817Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:05:12.818Z - Time taken for 'total execution time for createProjectGraph()' 23.79050000011921ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:51.832Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:51.882Z - [WATCHER]: back-end/models/user was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.296Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.297Z - [REQUEST]: back-end/models/user
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.297Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.332Z - Time taken for 'hash changed files from watcher' 5.514699999243021ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.401Z - Time taken for 'build-project-configs' 83.26810000091791ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.423Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.423Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.423Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:15:58.424Z - Time taken for 'total execution time for createProjectGraph()' 17.341499999165535ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.831Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.833Z - [WATCHER]: 1 file(s) created or restored, 0 file(s) modified, 1 file(s) deleted
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.941Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.941Z - [REQUEST]: back-end/models/user.model.js
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.941Z - [REQUEST]: back-end/models/user
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.954Z - Time taken for 'hash changed files from watcher' 0.5973000004887581ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.971Z - Time taken for 'build-project-configs' 7.142599999904633ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.985Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.986Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.986Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:09.986Z - Time taken for 'total execution time for createProjectGraph()' 10.136900000274181ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.262Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.267Z - [WATCHER]: back-end/models/user.model.js was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.514Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.515Z - [REQUEST]: back-end/models/user.model.js
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.515Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.635Z - Time taken for 'hash changed files from watcher' 12.634899999946356ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.776Z - Time taken for 'build-project-configs' 102.96670000255108ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.902Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.902Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.902Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:29.907Z - Time taken for 'total execution time for createProjectGraph()' 74.37819999828935ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:48.628Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:48.632Z - [WATCHER]: back-end/models/conversation.model.js was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.036Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.036Z - [REQUEST]: back-end/models/conversation.model.js
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.036Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.234Z - Time taken for 'hash changed files from watcher' 0.7067000009119511ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.285Z - Time taken for 'build-project-configs' 45.08720000088215ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.330Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.332Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.333Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:16:49.333Z - Time taken for 'total execution time for createProjectGraph()' 57.7027000002563ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:22.165Z - [WATCHER]: back-end/models/conversation.model.js was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:22.186Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:22.973Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:22.974Z - [REQUEST]: back-end/models/conversation.model.js
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:22.975Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.011Z - Time taken for 'hash changed files from watcher' 2.596000000834465ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.017Z - Time taken for 'build-project-configs' 6.8288000002503395ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.046Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.048Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.048Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:17:23.049Z - Time taken for 'total execution time for createProjectGraph()' 12.314500000327826ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:14.129Z - [WATCHER]: back-end/models/conversation.model.js was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:14.129Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.779Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.779Z - [REQUEST]: back-end/models/conversation.model.js
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.779Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.843Z - Time taken for 'hash changed files from watcher' 0.44449999928474426ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.893Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.894Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.894Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:15.894Z - Time taken for 'total execution time for createProjectGraph()' 42.20120000094175ms
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:30.273Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:30.275Z - [WATCHER]: back-end/models/message.model.js was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:33.489Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T09:18:33.489Z - [REQUEST]: back-end/models/message.model.js
